#:x t E B
15 0.65 -5.78669814736e-11 1.46378688712e-11
16 0.65 -2.22397514822e-12 5.35539643939e-13
17 0.65 -7.49597355881e-14 1.72442523713e-14
18 0.65 -2.23083827928e-15 4.91806807708e-16
19 0.65 -5.89682412402e-17 1.24927087111e-17
20 0.65 -1.39165540902e-18 2.84023792543e-19
21 0.65 -2.94574248108e-20 5.80450407636e-21
22 0.65 -5.61518326504e-22 1.07041035738e-22
23 0.65 -9.6737910604e-24 1.78725532677e-24
24 0.65 -1.51104127806e-25 2.71010867484e-26
25 0.65 -2.14601158778e-27 3.74212403376e-28
26 0.65 -2.7781510393e-29 4.71648770275e-30
27 0.65 -3.28561092633e-31 5.43761882092e-32
28 0.65 -3.55688022507e-33 5.74515920873e-34
29 0.65 -3.53076533552e-35 5.57204091025e-36
30 0.65 -3.21865020084e-37 4.96786967719e-38
31 0.65 -2.69807685323e-39 4.07670635814e-40
32 0.65 -2.08207980402e-41 3.08241618059e-42
33 0.65 -1.48050713403e-43 2.14930604512e-44
34 0.65 -9.70789249279e-46 1.38305323523e-46
35 0.65 -5.87351092221e-48 8.21768574813e-49
36 0.65 -3.28029623259e-50 4.5101952302e-51
37 0.65 -1.69154023219e-52 2.28702303046e-53
38 0.65 -8.05460114729e-55 1.07151359779e-55
39 0.65 -3.54129574127e-57 4.63795121487e-58
40 0.65 -1.43722248188e-59 1.85408536797e-60
41 0.65 -5.38190982659e-62 6.84231164096e-63
42 0.65 -1.85832443992e-64 2.32946464257e-65
43 0.65 -5.91167531835e-67 7.30987694317e-68
44 0.65 -1.73075727323e-69 2.11196832118e-70
45 0.65 -4.65717688481e-72 5.61052254102e-73
46 0.65 -1.14993786415e-74 1.36821168799e-75
47 0.65 -2.60051712054e-77 3.05701770648e-78
48 0.65 -5.37394118373e-80 6.24372738025e-81
49 0.65 -1.01206510396e-82 1.16453917714e-83

0 0.7 0.132515527646 0.102295227215
1 0.7 -0.375023994055 0.560103127983
2 0.7 -0.748600593949 0.886685975869
3 0.7 -1.01250356812 1.04216236932
4 0.7 -0.957993143229 0.806384501467
5 0.7 -0.579906171062 0.402460398807
6 0.7 -0.232051561285 0.136585522845
7 0.7 -0.0650930986973 0.0333463970675
8 0.7 -0.0134707395736 0.00613027068275
9 0.7 -0.00214054531245 0.000879185988685
10 0.7 -0.00026941064098 0.000101124423715
11 0.7 -2.75213384732e-05 9.53525195442e-06
12 0.7 -2.32696392815e-06 7.50257563808e-07
13 0.7 -1.65466689631e-07 4.99831290736e-08
14 0.7 -1.0027251309e-08 2.85402242675e-09
15 0.7 -5.23644465522e-10 1.41117841349e-10
16 0.7 -2.37895051618e-11 6.09563005954e-12
17 0.7 -9.47897042936e-13 2.31774574589e-13
18 0.7 -3.33599814791e-14 7.80896325778e-15
19 0.7 -1.04340530219e-15 2.34485283112e-16
20 0.7 -2.91603144861e-17 6.30736380869e-18
21 0.7 -7.3167534652e-19 1.52669382367e-19
22 0.7 -1.65528441424e-20 3.33865669129e-21
23 0.7 -3.38917307237e-22 6.62007228882e-23
24 0.7 -6.30151382727e-24 1.19403070306e-24
25 0.7 -1.06717294299e-25 1.96460622036e-26
26 0.7 -1.6505761823e-27 2.95637353696e-28
27 0.7 -2.33720794555e-29 4.07819460774e-30
28 0.7 -3.03641162349e-31 5.16771294153e-32
29 0.7 -3.62632371077e-33 6.02632998287e-34
30 0.7 -3.98809495722e-35 6.47809234533e-36
31 0.7 -4.04505317834e-37 6.42860366483e-38
32 0.7 -3.78906569203e-39 5.89688443183e-40
33 0.7 -3.28175409669e-41 5.00560275185e-42
34 0.7 -2.63083993774e-43 3.93589301284e-44
35 0.7 -1.9538029427e-45 2.86910014798e-46
36 0.7 -1.34519755153e-47 1.94028461597e-48
37 0.7 -8.59153790547e-50 1.21799477711e-50
38 0.7 -5.09256632569e-52 7.10020534981e-53
39 0.7 -2.80237594274e-54 3.8447667912e-55
40 0.7 -1.43193956259e-56 1.934254757e-57
41 0.7 -6.79449921536e-59 9.04097253234e-60
42 0.7 -2.99357861898e-61 3.92580475848e-62
43 0.7 -1.22441493469e-63 1.58324359631e-64
44 0.7 -4.64741398076e-66 5.92791886757e-67
45 0.7 -1.63610573104e-68 2.05946928391e-69
46 0.7 -5.33862253247e-71 6.63435613396e-72
47 0.7 -1.61319989853e-73 1.9799205158e-74
48 0.7 -4.50949116633e-76 5.46806774397e-77
49 0.7 -1.16464071233e-78 1.39900331692e-79

0 0.75 0.375137404595 -0.154040104372
1 0.75 -0.134814342376 0.353403113124
2 0.75 -0.574843400376 0.732545251605
3 0.75 -0.907500915601 1.0123245252
4 0.75 -1.03967056972 0.963537548744
5 0.75 -0.778542814218 0.593114073137
6 0.75 -0.382228747896 0.245338296338
7 0.75 -0.129933136638 0.0721606166553
8 0.75 -0.0322540380161 0.0158383979965
9 0.75 -0.00610113985068 0.00269409134062
10 0.75 -0.000909015720125 0.00036574867073
11 0.75 -0.00010947808077 4.05616821718e-05
12 0.75 -1.0880749454e-05 3.74395740323e-06
13 0.75 -9.07526159713e-07 2.92061663404e-07
14 0.75 -6.44095444693e-08 1.95018227472e-08
15 0.75 -3.93530176081e-09 1.12666332819e-09
16 0.75 -2.0903768532e-10 5.68340203791e-11
17 0.75 -9.73561183146e-12 2.52316423706e-12
18 0.75 -4.00474453087e-13 9.92625938912e-14
19 0.75 -1.46431891354e-14 3.48128010742e-15
20 0.75 -4.7861453655e-16 1.09422510621e-16
21 0.75 -1.40534376298e-17 3.09690882368e-18
22 0.75 -3.72342186014e-19 7.92538880923e-20
23 0.75 -8.93665191184e-21 1.84080166928e-21
24 0.75 -1.94989548498e-22 3.89353520822e-23
25 0.75 -3.87995186304e-24 7.5221420186e-25
26 0.75 -7.0608470217e-26 1.33100356162e-26
27 0.75 -1.1781959965e-27 2.16232873935e-28
28 0.75 -1.80681730321e-29 3.23243769557e-30
29 0.75 -2.55184553194e-31 4.45525276632e-32
30 0.75 -3.32549643841e-33 5.6719358239e-34
31 0.75 -4.00551101289e-35 6.68055504607e-36
32 0.75 -4.46602930714e-37 7.29038051752e-38
33 0.75 -4.61574026487e-39 7.3809495742e-40
34 0.75 -4.42738334963e-41 6.94072625357e-42
35 0.75 -3.94555897651e-43 6.06843148536e-44
36 0.75 -3.26993015137e-45 4.93764826024e-46
37 0.75 -2.52229437366e-47 3.74176858263e-48
38 0.75 -1.81212202826e-49 2.6426360714e-50
39 0.75 -1.21330618205e-51 1.74037674403e-52
40 0.75 -7.57447965386e-54 1.06927363295e-54
41 0.75 -4.41057050902e-56 6.13086016097e-57
42 0.75 -2.39612186745e-58 3.28126741971e-59
43 0.75 -1.21467537985e-60 1.63947010587e-61
44 0.75 -5.74600179903e-63 7.64739997267e-64
45 0.75 -2.53625888883e-65 3.3298993076e-66
46 0.75 -1.0443870921e-67 1.35320721946e-68
47 0.75 -4.01083762863e-70 5.13063026687e-71
48 0.75 -1.43590336736e-72 1.81406768361e-73
49 0.75 -4.78939893301e-75 5.99638064805e-76

0 0.8 0.591387109406 -0.398331185874
1 0.8 0.122192943377 0.115636300985
2 0.8 -0.373970260445 0.55230637315
3 0.8 -0.751898442841 0.901512138436
4 0.8 -1.02524420035 1.04194629944
5 0.8 -0.943493173173 0.788485790663
6 0.8 -0.567083692737 0.39669951331
7 0.8 -0.232957199787 0.140104289995
8 0.8 -0.0690771628896 0.0365449572373
9 0.8 -0.0154711165398 0.00733077275441
10 0.8 -0.00271154265262 0.00116702880436
11 0.8 -0.000382320212077 0.000151133760226
12 0.8 -4.43279893514e-05 1.62397585923e-05
13 0.8 -4.30191487776e-06 1.47140674624e-06
14 0.8 -3.54569655959e-07 1.13923991624e-07
15 0.8 -2.5123205098e-08 7.62246058271e-09
16 0.8 -1.5461338482e-09 4.44953559168e-10
17 0.8 -8.33755720433e-11 2.2847359283e-11
18 0.8 -3.96965946553e-12 1.03932565344e-12
19 0.8 -1.67984851235e-13 4.21471155757e-14
20 0.8 -6.35504823972e-15 1.53203757147e-15
21 0.8 -2.16040624572e-16 5.01614886367e-17
22 0.8 -6.62990547214e-18 1.48578067773e-18
23 0.8 -1.84420680719e-19 3.99676321665e-20
24 0.8 -4.66695905627e-21 9.79820331786e-22
25 0.8 -1.07798488367e-22 2.19600924306e-23
26 0.8 -2.2794918891e-24 4.51237751336e-25
27 0.8 -4.4246510735e-26 8.52270750909e-27
28 0.8 -7.90304914498e-28 1.48307831897e-28
29 0.8 -1.30180460053e-29 2.38278648329e-30
30 0.8 -1.98154816611e-31 3.54141391182e-32
31 0.8 -2.79230707976e-33 4.87751072072e-34
32 0.8 -3.64871771398e-35 6.23504061604e-36
33 0.8 -4.42779605276e-37 7.40841123397e-38
34 0.8 -4.9968347244e-39 8.19259300741e-40
35 0.8 -5.25042756924e-41 8.44186924026e-42
36 0.8 -5.14239274276e-43 8.1140084196e-44
37 0.8 -4.69931758106e-45 7.28151515734e-46
38 0.8 -4.01036306762e-47 6.10606164232e-48
39 0.8 -3.19850358725e-49 4.78821107905e-50
40 0.8 -2.38569871707e-51 3.51346208005e-52
41 0.8 -1.6650959669e-53 2.41370053449e-54
42 0.8 -1.08799351813e-55 1.55315215644e-56
43 0.8 -6.65802090069e-58 9.36449507679e-59
44 0.8 -3.81702297253e-60 5.29191721665e-61
45 0.8 -2.05047693032e-62 2.80336781859e-63
46 0.8 -1.03225236728e-64 1.39228093136e-65
47 0.8 -4.86999412167e-67 6.48269627023e-68
48 0.8 -2.15304316653e-69 2.82962479764e-70
49 0.8 -8.91828444398e-72 1.16206194421e-72

0 0.85 0.769873492252 -0.612303922367
1 0.85 0.372553717525 -0.140521871535
2 0.85 -0.144311810104 0.34965785786
3 0.85 -0.568864144351 0.738203624398
4 0.85 -0.923577239378 1.02405263407
5 0.85 -1.03614572805 0.949370946052
6 0.85 -0.76148209258 0.580595205282
7 0.85 -0.377608713693 0.2458230643
8 0.85 -0.133416994765 0.0759706734651
9 0.85 -0.035245476108 0.0178961178908
10 0.85 -0.00723159965128 0.00332378304316
11 0.85 -0.00118704487219 0.0004997404232
12 0.85 -0.000159567855755 6.21183187145e-05
13 0.85 -1.78984055956e-05 6.49304803506e-06
14 0.85 -1.70111174705e-06 5.78789465723e-07
15 0.85 -1.38750300008e-07 4.45174837326e-08
16 0.85 -9.81704974828e-09 2.98399862548e-09
17 0.85 -6.08069396517e-10 1.75804529331e-10
18 0.85 -3.32339472948e-11 9.17138463122e-12
19 0.85 -1.61381564545e-12 4.26400729865e-13
20 0.85 -7.00469446228e-14 1.77683949011e-14
21 0.85 -2.73213503442e-15 6.66980700436e-16
22 0.85 -9.62164837347e-17 2.26549064731e-17
23 0.85 -3.07233312026e-18 6.99101708335e-19
24 0.85 -8.92908737909e-20 1.9670557404e-20
25 0.85 -2.37001276087e-21 5.06299147964e-22
26 0.85 -5.76290102054e-23 1.19562165962e-23
27 0.85 -1.28734463541e-24 2.59740573263e-25
28 0.85 -2.64860183253e-26 5.20359465006e-27
29 0.85 -5.03051499489e-28 9.63493841107e-29
30 0.85 -8.83891356312e-30 1.6521744155e-30
31 0.85 -1.43950259179e-31 2.62861825776e-32
32 0.85 -2.17679121548e-33 3.88684791149e-34
33 0.85 -3.06132246006e-35 5.34978315485e-36
34 0.85 -4.00982728025e-37 6.86365191319e-38
35 0.85 -4.89831492314e-39 8.21888074116e-40
36 0.85 -5.58727842461e-41 9.19636731782e-42
37 0.85 -5.95752856624e-43 9.62558739749e-44
38 0.85 -5.94399417998e-45 9.43327941834e-46
39 0.85 -5.55428887651e-47 8.66360204793e-48
40 0.85 -4.86482573384e-49 7.46227326137e-50
41 0.85 -3.99675125806e-51 6.03225463342e-52
42 0.85 -3.08193320488e-53 4.57917289305e-54
43 0.85 -2.23179944725e-55 3.26603987515e-56
44 0.85 -1.51847588004e-57 2.18966353758e-58
45 0.85 -9.71074502314e-60 1.38043535849e-60
46 0.85 -5.83884597411e-62 8.1858975291e-63
47 0.85 -3.30169005299e-64 4.56693203622e-65
48 0.85 -1.75611364662e-66 2.39748063408e-67
49 0.85 -8.78630435322e-69 1.18988222886e-69

0 0.9 0.902041810946 -0.784733703773
1 0.9 0.593739550899 -0.391934192682
2 0.9 0.107281322116 0.122179598634
3 0.9 -0.367418735128 0.5479702515
4 0.9 -0.761516248027 0.917625303583
5 0.9 -1.03407632705 1.03802708716
6 0.9 -0.928440665492 0.772022290365
7 0.9 -0.555980904484 0.391856943064
8 0.9 -0.233849141266 0.143261107992
9 0.9 -0.0726939104624 0.0395173255274
10 0.9 -0.0173993929413 0.00852953349668
11 0.9 -0.00331045430201 0.00148206514819
12 0.9 -0.000513349553917 0.000212007502626
13 0.9 -6.6186646301e-05 2.54221889958e-05
14 0.9 -7.21101084259e-06 2.59341704903e-06
15 0.9 -6.72833270435e-07 2.27863698271e-07
16 0.9 -5.43733086731e-08 1.74235176103e-08
17 0.9 -3.84221297704e-09 1.16980668526e-09
18 0.9 -2.39366527576e-10 6.94935945129e-11
19 0.9 -1.32413066141e-11 3.67735705654e-12
20 0.9 -6.54482088776e-13 1.74358478493e-13
21 0.9 -2.90642155383e-14 7.44609657571e-15
22 0.9 -1.1653043615e-15 2.8774430266e-16
23 0.9 -4.236803842e-17 1.01036932534e-17
24 0.9 -1.40235780975e-18 3.2357140685e-19
25 0.9 -4.24068139525e-20 9.48288357036e-21
26 0.9 -1.17532230169e-21 2.55103943985e-22
27 0.9 -2.99421136775e-23 6.31692310267e-24
28 0.9 -7.03004652996e-25 1.44345666631e-25
29 0.9 -1.52485837117e-26 3.0508041934e-27
30 0.9 -3.0623271517e-28 5.97660510873e-29
31 0.9 -5.7055652284e-30 1.08733826957e-30
32 0.9 -9.88033982252e-32 1.84041266165e-32
33 0.9 -1.59296374075e-33 2.90277444288e-34
34 0.9 -2.39483041312e-35 4.27275520903e-36
35 0.9 -3.36199429466e-37 5.87753433101e-38
36 0.9 -4.41305908461e-39 7.56521640698e-40
37 0.9 -5.42279090893e-41 9.12194552332e-42
38 0.9 -6.24484932926e-43 1.03145881027e-43
39 0.9 -6.7463897776e-45 1.09479575566e-45
40 0.9 -6.84332012242e-47 1.09172213772e-47
41 0.9 -6.52329846202e-49 1.02360984842e-49
42 0.9 -5.84785894876e-51 9.03050311256e-52
43 0.9 -4.93340695639e-53 7.50108731385e-54
44 0.9 -3.91901416023e-55 5.86975530327e-56
45 0.9 -2.93302248312e-57 4.32930470932e-58
46 0.9 -2.06900624866e-59 3.0109851003e-60
47 0.9 -1.37621519746e-61 1.97539066481e-62
48 0.9 -8.63437670571e-64 1.22288405808e-64
49 0.9 -5.11089509889e-66 7.18456652657e-67

0 0.95 0.980492582669 -0.909564211984
1 0.95 0.771136591514 -0.613701645849
2 0.95 0.361221398682 -0.126199748479
3 0.95 -0.145957046505 0.342602419717
4 0.95 -0.568020985309 0.749166985013
5 0.95 -0.939272236838 1.03210114022
6 0.95 -1.02971338538 0.934784618101
7 0.95 -0.745918328903 0.569633265893
8 0.95 -0.37370065202 0.24633635106
9 0.95 -0.136555936597 0.0794404016783
10 0.95 -0.0380402565563 0.0198727647259
11 0.95 -0.00836166880509 0.00397634625592
12 0.95 -0.00148981836498 0.000651869917573
13 0.95 -0.000219792504094 8.92549543862e-05
14 0.95 -2.73147445055e-05 1.03679088462e-05
15 0.95 -2.90015578822e-06 1.03505347447e-06
16 0.95 -2.66200298805e-07 8.97793008518e-08
17 0.95 -2.13351995175e-08 6.82903236847e-09
18 0.95 -1.50592535547e-09 4.59177832561e-10
19 0.95 -9.43079061104e-11 2.74826749481e-11
20 0.95 -5.27404510085e-12 1.47312774441e-12
21 0.95 -2.64891637313e-13 7.10991209619e-14
22 0.95 -1.2009318801e-14 3.10463721192e-15
23 0.95 -4.93689846318e-16 1.23180246453e-16
24 0.95 -1.84770831976e-17 4.45787085863e-18
25 0.95 -6.31887296784e-19 1.4766588008e-19
26 0.95 -1.98109521965e-20 4.49125394707e-21
27 0.95 -5.71124867418e-22 1.25786565382e-22
28 0.95 -1.51810238904e-23 3.25248260351e-24
29 0.95 -3.72989584591e-25 7.78300674004e-26
30 0.95 -8.49000020051e-27 1.72735777538e-27
31 0.95 -1.79407935538e-28 3.56280820734e-29
32 0.95 -3.52640518768e-30 6.84195555607e-31
33 0.95 -6.45871533658e-32 1.225418127e-32
34 0.95 -1.10405157106e-33 2.05014717211e-34
35 0.95 -1.76405531403e-35 3.20855644221e-36
36 0.95 -2.63823816533e-37 4.70366659412e-38
37 0.95 -3.69783128997e-39 6.46693807308e-40
38 0.95 -4.86317953688e-41 8.34809599343e-42
39 0.95 -6.00761366861e-43 1.01287291087e-43
40 0.95 -6.97786835894e-45 1.15615754755e-45
41 0.95 -7.62742258033e-47 1.24266799187e-47
42 0.95 -7.85287938978e-49 1.25868892162e-49
43 0.95 -7.6209023421e-51 1.20233493896e-51
44 0.95 -6.9760646781e-53 1.08384132218e-53
45 0.95 -6.02716241534e-55 9.22572885511e-56
46 0.95 -4.91765204842e-57 7.41933918485e-58
47 0.95 -3.79108013964e-59 5.63985994701e-60
48 0.95 -2.76261613945e-61 4.05409614196e-62
49 0.95 -1.90362014881e-63 2.77451575602e-64

0 1.0 0.999023859851 -0.98197900873
1 1.0 0.898709907823 -0.788502944008
2 1.0 0.591230303771 -0.378438901543
3 1.0 0.0957267829948 0.121586185666
4 1.0 -0.360531650328 0.548850663342
5 1.0 -0.77494299155 0.932932142301
6 1.0 -1.03929945362 1.03156689554
7 1.0 -0.913448351487 0.756912227368
8 1.0 -0.546231315667 0.387697861094
9 1.0 -0.234706780651 0.146119093741
10 1.0 -0.0760059909272 0.0422945465462
11 1.0 -0.019257948306 0.00971996724703
12 1.0 -0.00393039135179 0.00182013908438
13 1.0 -0.000661076528407 0.00028348509129
14 1.0 -9.33280479564e-05 3.73385877263e-05
15 1.0 -1.12256499156e-05 4.21625636648e-06
16 1.0 -1.16477629732e-06 4.12861990232e-07
17 1.0 -1.05353819902e-07 3.54000562117e-08
18 1.0 -8.38136466744e-09 2.68002919901e-09
19 1.0 -5.90996696039e-10 1.80445890518e-10
20 1.0 -3.71860606732e-11 1.08735182842e-11
21 1.0 -2.10022301326e-12 5.89696744423e-13
22 1.0 -1.07031546156e-13 2.89249056871e-14
23 1.0 -4.94473147077e-15 1.2889015373e-15
24 1.0 -2.0795579549e-16 5.23837478348e-17
25 1.0 -7.9915140965e-18 1.94876080654e-18
26 1.0 -2.81574295705e-19 6.65756847504e-20
27 1.0 -9.12437114041e-21 2.09483655157e-21
28 1.0 -2.72696520083e-22 6.08740073652e-23
29 1.0 -7.53595447301e-24 1.63768817357e-24
30 1.0 -1.93019243458e-25 4.08817794575e-26
31 1.0 -4.59202918081e-27 9.48920779141e-28
32 1.0 -1.01674787139e-28 2.05193041613e-29
33 1.0 -2.09904457602e-30 4.14089444211e-31
34 1.0 -4.04728265927e-32 7.81146072132e-33
35 1.0 -7.29989630166e-34 1.37952988001e-34
36 1.0 -1.23341086103e-35 2.28399905639e-36
37 1.0 -1.95486350229e-37 3.54966014965e-38
38 1.0 -2.9099066502e-39 5.18468203844e-40
39 1.0 -4.07278874523e-41 7.12494991518e-42
40 1.0 -5.36554587222e-43 9.2216733675e-44
41 1.0 -6.65992540425e-45 1.12516495292e-45
42 1.0 -7.79560627127e-47 1.29532874497e-47
43 1.0 -8.612248174e-49 1.40815445817e-49
44 1.0 -8.98672397023e-51 1.44659900353e-51
45 1.0 -8.86358086237e-53 1.40529686381e-53
46 1.0 -8.26834522504e-55 1.29175201327e-55
47 1.0 -7.29933496556e-57 1.12415502608e-57
48 1.0 -6.1014505763e-59 9.26682465354e-60
49 1.0 -4.83116194078e-61 7.29283617919e-62

0 1.05 0.954460063379 -0.996479251814
1 1.05 0.974365064232 -0.909707694942
2 1.05 0.775250706131 -0.608362987723
3 1.05 0.346125007659 -0.116682701125
4 1.05 -0.142063068981 0.33641028151
5 1.05 -0.572459301916 0.763166142289
6 1.05 -0.953252138065 1.0368375778
7 1.05 -1.02137420229 0.920277869283
8 1.05 -0.731699389032 0.559918037018
9 1.05 -0.370326587263 0.246851892888
10 1.05 -0.13940821583 0.0826253893312
11 1.05 -0.0406633799587 0.0217727730885
12 1.05 -0.00948548909793 0.00464559580398
13 1.05 -0.00181371805104 0.000820532582978
14 1.05 -0.000289900574256 0.000122117191
15 1.05 -3.93549961462e-05 1.55374162788e-05
16 1.05 -4.59746120252e-06 1.71054921504e-06
17 1.05 -4.67281829897e-07 1.64612909116e-07
18 1.05 -4.1710069353e-08 1.39681581943e-08
19 1.05 -3.2960567591e-09 1.05299049343e-09
20 1.05 -2.3220584253e-10 7.09851250093e-11
21 1.05 -1.46735485638e-11 4.30401314337e-12
22 1.05 -8.36237760179e-13 2.35919735167e-13
23 1.05 -4.31863497669e-14 1.17441300719e-14
24 1.05 -2.02980845775e-15 5.33115088615e-16
25 1.05 -8.71640434654e-17 2.2149676952e-17
26 1.05 -3.43173269069e-18 8.45106776194e-19
27 1.05 -1.24268969582e-19 2.97011414308e-20
28 1.05 -4.15089227405e-21 9.64175198461e-22
29 1.05 -1.28232398749e-22 2.89842285936e-23
30 1.05 -3.67268474463e-24 8.0872612298e-25
31 1.05 -9.7738497098e-26 2.0989642895e-26
32 1.05 -2.42177478965e-27 5.07726298621e-28
33 1.05 -5.59769209014e-29 1.14674506418e-29
34 1.05 -1.20906646302e-30 2.42241677886e-31
35 1.05 -2.44432781461e-32 4.79351078264e-33
36 1.05 -4.63220133404e-34 8.89836278737e-35
37 1.05 -8.24019459672e-36 1.55167751672e-36
38 1.05 -1.37774712483e-37 2.54489276535e-38
39 1.05 -2.16772130287e-39 3.93022424909e-40
40 1.05 -3.21308377102e-41 5.72153319705e-42
41 1.05 -4.4913161524e-43 7.85939142292e-44
42 1.05 -5.92617298945e-45 1.01964714132e-45
43 1.05 -7.38771581568e-47 1.25045867813e-47
44 1.05 -8.70841174764e-49 1.45075407579e-49
45 1.05 -9.71385787775e-51 1.59347029637e-51
46 1.05 -1.02606394184e-52 1.65812041944e-53
47 1.05 -1.02699639898e-54 1.63562220366e-55
48 1.05 -9.74617771024e-57 1.53036741298e-57
49 1.05 -8.77359940311e-59 1.3703419275e-59

0 1.1 0.848671696241 -0.948626394568
1 1.1 0.995083942874 -0.977218949822
2 1.1 0.902662135883 -0.791703655631
3 1.1 0.581492910229 -0.363421188146
4 1.1 0.0902444486422 0.116704821252
5 1.1 -0.356249215705 0.55459320198
6 1.1 -0.790113789415 0.946442894601
7 1.1 -1.04148856056 1.02341344245
8 1.1 -0.898833599607 0.743027006114
9 1.1 -0.537566580712 0.384062714498
10 1.1 -0.235520569245 0.148725682371
11 1.1 -0.0790604610667 0.0449012319963
12 1.1 -0.0210499135026 0.01089768948
13 1.1 -0.00456595716543 0.00217768901612
14 1.1 -0.000824076946152 0.000365172947527
15 1.1 -0.000125871229951 5.21844138959e-05
16 1.1 -1.64985741106e-05 6.43659232004e-06
17 1.1 -1.87741498661e-06 6.92609606448e-07
18 1.1 -1.87294247072e-07 6.56130411354e-08
19 1.1 -1.65190269876e-08 5.51522931309e-09
20 1.1 -1.29746934228e-09 4.14160398436e-10
21 1.1 -9.13317636168e-11 2.79513526791e-11
22 1.1 -5.79416500985e-12 1.70437019212e-12
23 1.1 -3.32937999726e-13 9.43404349452e-14
24 1.1 -1.74047759145e-14 4.76033564167e-15
25 1.1 -8.31073028004e-16 2.19803070183e-16
26 1.1 -3.63781335975e-17 9.31923017232e-18
27 1.1 -1.46450597703e-18 3.63943152779e-19
28 1.1 -5.43855200228e-20 1.31290101263e-20
29 1.1 -1.86808687281e-21 4.38639589449e-22
30 1.1 -5.94996062877e-23 1.36050578205e-23
31 1.1 -1.76127952942e-24 3.92614177105e-25
32 1.1 -4.85573833005e-26 1.05629823873e-26
33 1.1 -1.24922414184e-27 2.65446636994e-28
34 1.1 -3.00445338187e-29 6.24155299376e-30
35 1.1 -6.76635898119e-31 1.37541158973e-31
36 1.1 -1.42916135632e-32 2.84476971785e-33
37 1.1 -2.83510164467e-34 5.53019040509e-35
38 1.1 -5.28929594135e-36 1.01175115843e-36
39 1.1 -9.2920049322e-38 1.74410019716e-38
40 1.1 -1.53888662702e-39 2.83609586961e-40
41 1.1 -2.4052393823e-41 4.35488412918e-42
42 1.1 -3.55141408522e-43 6.32065498159e-44
43 1.1 -4.9584121217e-45 8.67904719374e-46
44 1.1 -6.55180943935e-47 1.12842878951e-47
45 1.1 -8.1999275066e-49 1.39030679244e-49
46 1.1 -9.72785219872e-51 1.62442540724e-51
47 1.1 -1.09467911492e-52 1.80109710243e-53
48 1.1 -1.16923605776e-54 1.89625673117e-55
49 1.1 -1.18600420721e-56 1.91488424332e-57

0 1.15 0.689075625516 -0.838666927156
1 1.15 0.956257776649 -0.990892801853
2 1.15 0.973132751516 -0.915429596555
3 1.15 0.775104153964 -0.596725792357
4 1.15 0.332535407919 -0.113120730392
5 1.15 -0.135893068963 0.333214784766
6 1.15 -0.581153921631 0.778446474841
7 1.15 -0.96500548066 1.0387988958
8 1.15 -1.01182651161 0.906118363485
9 1.15 -0.718666735317 0.551217214819
10 1.15 -0.367364206843 0.247354929482
11 1.15 -0.142018015572 0.0855679785843
12 1.15 -0.0431350343277 0.0236006953231
13 1.15 -0.0105990447419 0.00532670854298
14 1.15 -0.00215561811747 0.00100418525138
15 1.15 -0.000369530257457 0.000160749521506
16 1.15 -5.41912593784e-05 2.21482384602e-05
17 1.15 -6.88227332812e-06 2.65632692719e-06
18 1.15 -7.64776693595e-07 2.79978176225e-07
19 1.15 -7.50160187918e-08 2.61470686605e-08
20 1.15 -6.54458474245e-09 2.17901443305e-09
21 1.15 -5.11195914297e-10 1.63054341604e-10
22 1.15 -3.59576470157e-11 1.10158788491e-11
23 1.15 -2.2894289258e-12 6.75203814615e-13
24 1.15 -1.3255212775e-13 3.77112158545e-14
25 1.15 -7.00739284695e-15 1.92675595025e-15
26 1.15 -3.39506066236e-16 9.03733670338e-17
27 1.15 -1.51258411756e-17 3.90397635629e-18
28 1.15 -6.21584734404e-19 1.55775312505e-19
29 1.15 -2.36266679803e-20 5.756758801e-21
30 1.15 -8.32792529312e-22 1.97520723559e-22
31 1.15 -2.72850105429e-23 6.30644433567e-24
32 1.15 -8.32731215498e-25 1.87758501664e-25
33 1.15 -2.37217920769e-26 5.22270292243e-27
34 1.15 -6.31910920126e-28 1.35971404994e-28
35 1.15 -1.57679492413e-29 3.31876466178e-30
36 1.15 -3.69145616796e-31 7.6059110345e-32
37 1.15 -8.12020769017e-33 1.63906022111e-33
38 1.15 -1.68067206501e-34 3.32573770755e-35
39 1.15 -3.27720887222e-36 6.3616827113e-37
40 1.15 -6.02770522989e-38 1.14855675569e-38
41 1.15 -1.04691999504e-39 1.95930285961e-40
42 1.15 -1.71887137832e-41 3.16126299341e-42
43 1.15 -2.6703404267e-43 4.82883221589e-44
44 1.15 -3.92898516641e-45 6.98926692209e-46
45 1.15 -5.47968710181e-47 9.59377542191e-48
46 1.15 -7.25002342848e-49 1.249834718e-49
47 1.15 -9.10657350508e-51 1.54644728601e-51
48 1.15 -1.08668695574e-52 1.81857395769e-53
49 1.15 -1.23259678707e-54 2.05546064553e-55

0 1.2 0.487227174606 -0.673740795543
1 1.2 0.855426135556 -0.947603269932
2 1.2 0.989569383229 -0.978812261176
3 1.2 0.908796601607 -0.789410668165
4 1.2 0.56753317949 -0.351100433903
5 1.2 0.0902041449353 0.110483398448
6 1.2 -0.355681160391 0.564115574841
7 1.2 -0.805610831373 0.957797301263
8 1.2 -1.04123440966 1.01416648435
9 1.2 -0.884752812922 0.730231931579
10 1.2 -0.529786259874 0.380839027963
11 1.2 -0.236286722752 0.151117535864
